mode,cohort_filter,wave,company_count,top_company_count,top_company_rate,public_count,public_rate,acquired_count,acquired_rate,public_or_acquired_count,public_or_acquired_rate,inactive_count,inactive_rate
broad,all_included_batches,Web / Social / UGC,670,11,0.016417910447761194,1,0.0014925373134328358,137,0.2044776119402985,138,0.20597014925373133,198,0.2955223880597015
broad,all_included_batches,Mobile-Enabled Commerce / Marketplaces,945,20,0.021164021164021163,5,0.005291005291005291,142,0.15026455026455027,147,0.15555555555555556,244,0.2582010582010582
broad,all_included_batches,Fintech,937,22,0.023479188900747065,3,0.0032017075773745998,130,0.13874066168623267,133,0.14194236926360726,122,0.13020277481323372
broad,all_included_batches,Crypto / Web3,171,2,0.011695906432748537,1,0.005847953216374269,25,0.14619883040935672,26,0.15204678362573099,30,0.17543859649122806
broad,all_included_batches,Generative AI / Agents,1072,1,0.0009328358208955224,1,0.0009328358208955224,53,0.049440298507462684,54,0.05037313432835821,58,0.054104477611940295
broad,all_included_batches,Other,2121,35,0.0165016501650165,12,0.005657708628005658,294,0.13861386138613863,306,0.14427157001414428,383,0.18057520037718058
